Date,port_value
2021-07-09,1.905879080531037
2021-07-12,1.9129487921504504
2021-07-13,1.9046135783130516
2021-07-14,1.9027614247895364
2021-07-15,1.9093031596004684
2021-07-16,1.9171151649368303
2021-07-19,1.899564347218353
2021-07-20,1.9055469621419343
2021-07-21,1.8913983755361903
2021-07-22,1.9048283936989316
2021-07-23,1.9341253211170455
2021-07-26,1.929815356448616
2021-07-27,1.9469109271983667
2021-07-28,1.9428863356944897
2021-07-29,1.9814962829232114
2021-07-30,1.9868670243738644
2021-08-02,1.9945197345773544
2021-08-03,2.017406785407137
2021-08-04,2.0353382528544417
2021-08-05,2.0364376536236506
2021-08-06,2.031623080148588
2021-08-09,2.036313391773033
2021-08-10,2.0287283114602457
2021-08-11,2.0226697622685283
2021-08-12,2.0373180115530887
2021-08-13,2.053225849107549
2021-08-16,2.0794725840926924
2021-08-17,2.0723456576706205
2021-08-18,2.0581845286743885
2021-08-19,2.0734500948722334
2021-08-20,2.083360290605442
2021-08-23,2.06372885920293
2021-08-24,2.0564344755985258
2021-08-25,2.065408053508573
2021-08-26,2.059616256058449
2021-08-27,2.0637418431490953
2021-08-30,2.083025846693461
2021-08-31,2.075058988750733
2021-09-01,2.084902559901032
2021-09-02,2.1062070597046714
2021-09-03,2.109404968833778
2021-09-07,2.0894359474261934
2021-09-08,2.1185716270016273
2021-09-09,2.100287864168761
2021-09-10,2.092022027166181
2021-09-13,2.0470777930841733
2021-09-14,2.0596357843537456
2021-09-15,2.054983982109161
2021-09-16,2.049663506007539
2021-09-17,2.0323594587464657
2021-09-20,2.0202346832773483
2021-09-21,2.0266061262998893
2021-09-22,2.0272402406206393
2021-09-23,2.0415321017605925
2021-09-24,2.042033310554801
2021-09-27,1.989754160612124
2021-09-28,1.945637580594398
2021-09-29,1.9588339720698875
2021-09-30,1.9287624039575837
2021-10-01,1.9219769174767287
2021-10-04,1.9056737422346557
2021-10-05,1.9155465675853267
2021-10-06,1.9257988850805126
2021-10-07,1.9414010439177671
2021-10-08,1.9173373294614044
2021-10-11,1.8990882627684003
2021-10-12,1.8973621051051353
2021-10-13,1.9029017567250648
2021-10-14,1.9328984808968777
2021-10-15,1.9369663257828011
2021-10-18,1.9417018410839058
2021-10-19,1.9648044801311313
2021-10-20,1.9717009985647431
2021-10-21,2.0031140221987034
2021-10-22,2.013663355467521
2021-10-25,2.0101033450348518
2021-10-26,2.013582627306671
2021-10-27,2.006158992957187
2021-10-28,2.0167032543140135
2021-10-29,2.0362144153586956
2021-11-01,2.020727001351889
2021-11-02,2.04231850197527
2021-11-03,2.041268329070906
2021-11-04,2.039180972470821
2021-11-05,1.9974190333537978
2021-11-08,2.007439403969017
2021-11-09,2.017317621558438
2021-11-10,2.012465304636462
2021-11-11,2.0258383914804616
2021-11-12,2.0416950357325874
2021-11-15,2.048478143162893
2021-11-16,2.081816040955405
2021-11-17,2.0868314728412627
2021-11-18,2.0922650063413157
2021-11-19,2.105155707548475
2021-11-22,2.075190048712537
2021-11-23,2.066396440337638
2021-11-24,2.0750009697888845
2021-11-26,2.0613343473981796
2021-11-29,2.0954026214686223
2021-11-30,2.05280162740769
2021-12-01,2.047942618066533
2021-12-02,2.0642438698854377
2021-12-03,2.057308563383335
2021-12-06,2.0530979094674406
2021-12-07,2.085321297897463
2021-12-08,2.100339171919646
2021-12-09,2.082419030935877
2021-12-10,2.100028503413686
2021-12-13,2.1186628190724726
2021-12-14,2.0848565656797744
2021-12-15,2.132776452618453
2021-12-16,2.128025428682168
2021-12-17,2.115756438998471
2021-12-20,2.0916871872106526
2021-12-21,2.1010836393288854
2021-12-22,2.126234468418053
2021-12-23,2.1387491839124513
2021-12-27,2.1684987561949685
2021-12-28,2.1727463418335478
2021-12-29,2.1862420154383657
2021-12-30,2.18845005735026
